time_unix_epoch,time_unix_epoch,user_accel_x,user_accel_y,user_accel_z,accel_x,accel_y,accel_z,accel_longitudinal,accel_lateral,accel_vertical,usage_probability
1467938288.63,1467938288.63,0.0261164528119,0.192945342913,0.253422898349,0.25634765625,0.24951171875,9.93701171875,,,,0
1467938288.69,1467938288.69,0.0041997447743,0.163159346761,0.22406091386,0.02294921875,0.03564453125,9.83935546875,,,,0
1467938288.75,1467938288.75,-0.028882774065,0.130398078248,0.190206357292,-0.22265625,-0.07275390625,10.0224609375,,,,0
1467938289.8,1467938289.8,-0.0668808792772,0.777507125048,0.516600777109,0.0322265625,1.0068359375,10.3583984375,,,,0
1467938289.85,1467938289.85,-0.0611392614817,0.784806500254,0.521598143505,0.041015625,0.88037109375,10.4575195312,,,,0
1467938289.91,1467938289.91,-0.0926916763587,0.750405004253,0.488272635321,-0.13232421875,0.78173828125,10.04296875,,,,0
1467938289.97,1467938289.97,-0.151363602535,0.685672516599,0.427086556248,-0.46435546875,0.90380859375,10.0053710938,,,,0
1467938290.03,1467938290.03,-0.195736612515,0.596202219229,0.324805386411,-0.49462890625,0.7783203125,9.82470703125,,,,0
1467938290.09,1467938290.09,-0.234122769659,0.495601936219,0.204250163066,-0.02490234375,0.5966796875,9.796875,,,,0
1467938290.15,1467938290.15,-0.180040928943,0.395819225457,0.172998340472,0.1865234375,0.595703125,10.1362304688,,,,0
1467938290.21,1467938290.21,-0.109059734538,0.296185933336,0.158067513138,-0.173828125,0.607421875,10.2504882812,,,,0
1467938290.27,1467938290.27,-0.0922369827933,0.206539528438,0.24304720011,-0.37744140625,0.42138671875,10.0927734375,,,,0
1467938290.33,1467938290.33,-0.0759567898011,0.111892463204,0.323046324384,-0.251953125,0.23583984375,10.0751953125,,,,0
1467938290.39,1467938290.39,-0.0614058143035,-0.0124182737635,0.371075750798,-0.287109375,0.14404296875,10.4741210938,,,,0
1467938290.45,1467938290.45,-0.00655532908152,-0.131405006141,0.397319553,0.34619140625,-0.126953125,10.2944335938,,,,0
1467938290.51,1467938290.51,0.143218004176,-0.236825110221,0.371794312789,0.82861328125,-0.17822265625,9.97412109375,,,,0
1467938290.57,1467938290.57,0.231827423485,-0.288387954517,0.299514256927,0.27734375,0.02685546875,9.75537109375,,,,0
1467938290.63,1467938290.63,0.24011033835,-0.26949935972,0.167308716283,-0.32177734375,0.10693359375,9.6259765625,,,,0
1467938290.69,1467938290.69,0.100833729954,-0.208375103538,0.0519025252411,-0.6103515625,0.23681640625,9.78076171875,,,,0
